"year","race","hispanic","region","partyid","coninc","polviews"
2008,1,1,7,2,6228.75,4
2008,1,1,7,0,9343.125,3
2008,1,1,7,6,45677.5,6
2008,1,1,7,4,45677.5,6
2008,1,1,7,5,37372.5,5
2008,1,1,7,1,37372.5,3
2008,1,1,7,3,45677.5,4
2008,2,1,7,0,17648.125,1
2008,1,1,7,3,NA,5
2008,1,1,5,0,22838.75,4
2008,3,2,5,3,NA,NA
2008,1,1,5,1,26991.25,1
2008,1,1,5,1,7474.5,5
2008,1,1,5,3,26991.25,4
2008,3,6,5,3,22838.75,NA
2008,3,6,5,1,19724.375,4
2008,3,2,5,2,56058.75,6
2008,2,1,5,0,415.25,2
2008,2,1,5,1,19724.375,4
2008,1,1,5,3,19724.375,6
2008,2,1,5,3,26991.25,4
2008,2,1,5,0,15571.875,4
2008,2,1,5,1,4567.75,3
2008,2,1,5,1,45677.5,5
2008,1,1,5,0,4567.75,4
2008,1,1,5,0,56058.75,5
2008,1,1,5,5,45677.5,4
2008,3,2,5,3,37372.5,4
2008,1,1,5,6,11419.375,5
2008,1,1,5,3,3737.25,4
2008,1,1,5,6,11419.375,4
2008,2,1,5,0,22838.75,5
2008,1,1,5,4,9343.125,6
2008,1,1,5,2,22838.75,2
2008,2,1,5,0,13495.625,4
2008,2,1,5,1,31143.75,4
2008,1,1,5,1,37372.5,5
2008,1,1,5,5,68516.25,4
2008,2,1,7,0,7474.5,4
2008,1,1,7,0,3737.25,5
2008,1,1,7,3,6228.75,4
2008,1,1,7,5,56058.75,4
2008,1,1,7,1,56058.75,4
2008,3,1,7,0,17648.125,3
2008,3,2,7,1,11419.375,4
2008,1,1,7,6,9343.125,6
2008,1,1,7,0,15571.875,4
2008,1,1,7,3,45677.5,4
2008,1,1,7,0,37372.5,3
2008,1,1,7,3,37372.5,NA
2008,1,1,7,1,68516.25,4
2008,1,1,7,1,83050,4
2008,1,1,7,5,37372.5,4
2008,1,1,7,1,83050,5
2008,3,1,7,6,56058.75,6
2008,1,1,7,3,9343.125,4
2008,1,1,7,1,45677.5,2
2008,1,1,7,0,37372.5,4
2008,1,1,6,2,83050,4
2008,1,1,6,5,22838.75,4
2008,1,1,6,2,56058.75,5
2008,1,1,6,1,45677.5,4
2008,2,1,6,1,31143.75,4
2008,1,1,6,2,68516.25,4
2008,1,1,6,4,56058.75,6
2008,1,1,6,0,56058.75,4
2008,1,1,6,3,83050,4
2008,1,1,6,4,56058.75,7
2008,1,1,6,5,56058.75,6
2008,1,NA,6,4,NA,4
2008,1,1,6,1,68516.25,4
2008,1,1,6,3,31143.75,5
2008,1,1,6,1,83050,4
2008,1,1,6,5,26991.25,5
2008,1,1,6,5,116270,5
2008,1,1,6,6,56058.75,6
2008,1,1,6,5,37372.5,4
2008,1,1,6,6,NA,6
2008,1,1,6,3,NA,4
2008,1,1,6,4,31143.75,6
2008,1,1,6,1,19724.375,5
2008,1,1,6,3,83050,4
2008,1,1,6,1,22838.75,4
2008,1,1,6,3,68516.25,4
2008,1,1,6,4,37372.5,4
2008,1,1,6,5,56058.75,4
2008,1,1,6,4,83050,4
2008,1,1,7,4,37372.5,4
2008,1,1,7,5,56058.75,6
2008,1,1,7,5,NA,NA
2008,1,1,7,4,56058.75,NA
2008,1,1,7,6,NA,6
2008,2,1,7,0,4567.75,2
2008,1,2,7,0,37372.5,4
2008,1,1,7,0,175621.41383325,3
2008,1,1,7,6,56058.75,5
2008,1,1,7,2,22838.75,5
2008,1,1,7,6,45677.5,6
2008,1,1,7,1,31143.75,4
2008,1,1,7,2,99660,4
2008,1,1,7,5,175621.41383325,6
2008,1,1,7,3,NA,5
2008,1,2,7,1,56058.75,7
2008,1,1,7,1,56058.75,4
2008,1,1,5,3,1661,3
2008,1,1,5,5,19724.375,5
2008,3,1,5,2,26991.25,2
2008,1,1,5,2,68516.25,3
2008,1,1,5,0,22838.75,5
2008,1,1,5,0,15571.875,1
2008,1,1,5,3,56058.75,6
2008,1,1,5,5,45677.5,4
2008,2,1,5,1,56058.75,4
2008,1,1,5,3,22838.75,1
2008,1,1,5,0,45677.5,4
2008,1,1,5,3,37372.5,4
2008,1,1,5,6,45677.5,4
2008,1,1,5,0,9343.125,7
2008,1,1,5,1,6228.75,4
2008,1,1,5,4,5398.25,4
2008,1,1,5,2,9343.125,4
2008,1,1,5,6,83050,4
2008,1,1,5,5,17648.125,3
2008,1,1,5,1,19724.375,4
2008,1,1,5,0,19724.375,4
2008,1,1,8,1,17648.125,2
2008,1,2,8,3,13495.625,4
2008,1,2,8,1,31143.75,4
2008,1,2,8,0,17648.125,2
2008,3,2,8,5,NA,6
2008,1,1,8,5,NA,6
2008,1,2,8,0,26991.25,4
2008,1,1,8,2,22838.75,5
2008,1,1,8,2,175621.41383325,2
2008,1,2,8,1,99660,4
2008,1,2,8,1,56058.75,4
2008,1,1,8,0,NA,5
2008,1,1,8,4,17648.125,4
2008,1,1,8,3,19724.375,2
2008,1,1,8,3,17648.125,4
2008,1,1,8,5,45677.5,6
2008,1,1,8,5,13495.625,6
2008,1,1,8,6,45677.5,5
2008,1,1,8,6,31143.75,4
2008,1,1,8,6,5398.25,4
2008,1,1,8,6,68516.25,6
2008,1,1,8,3,NA,5
2008,1,1,9,6,56058.75,6
2008,1,1,9,6,68516.25,7
2008,1,1,9,4,99660,4
2008,1,1,9,1,17648.125,3
2008,1,1,9,1,15571.875,5
2008,1,1,9,0,NA,2
2008,1,1,9,2,37372.5,4
2008,1,1,9,5,15571.875,6
2008,1,2,9,1,31143.75,4
2008,1,1,9,7,22838.75,4
2008,1,1,9,6,26991.25,6
2008,1,1,9,3,13495.625,NA
2008,1,1,9,4,68516.25,1
2008,1,1,9,5,31143.75,5
2008,1,1,9,0,31143.75,4
2008,1,1,9,2,37372.5,3
2008,1,1,9,6,83050,4
2008,2,1,2,0,NA,7
2008,1,3,2,5,37372.5,4
2008,3,1,2,NA,175621.41383325,6
2008,1,1,2,3,45677.5,NA
2008,1,1,2,5,83050,5
2008,3,1,2,1,56058.75,6
2008,1,1,9,5,83050,4
2008,1,1,9,5,56058.75,4
2008,2,1,9,0,15571.875,4
2008,1,1,9,4,83050,6
2008,2,1,3,0,26991.25,2
2008,2,1,3,0,17648.125,6
2008,1,1,9,0,83050,1
2008,1,1,9,7,99660,4
2008,1,1,9,1,17648.125,5
2008,1,1,9,0,116270,1
2008,1,1,5,3,17648.125,5
2008,2,3,2,0,9343.125,4
2008,3,1,3,0,6228.75,4
2008,2,1,5,3,83050,NA
2008,1,1,7,2,11419.375,4
2008,1,1,1,0,NA,2
2008,2,1,5,2,45677.5,7
2008,1,1,5,6,56058.75,6
2008,1,1,4,0,56058.75,1
2008,1,1,5,4,175621.41383325,4
2008,1,1,7,5,83050,4
2008,1,1,8,6,26991.25,6
2008,1,1,2,0,NA,2
2008,1,1,2,5,37372.5,6
2008,1,1,2,0,19724.375,4
2008,1,1,3,4,17648.125,5
2008,1,1,3,6,26991.25,5
2008,1,1,3,5,99660,4
2008,1,1,3,2,68516.25,2
2008,1,1,5,0,45677.5,1
2008,3,1,5,5,68516.25,4
2008,1,1,5,4,13495.625,4
2008,2,1,5,0,56058.75,4
2008,2,1,6,3,56058.75,2
2008,1,1,6,4,68516.25,6
2008,2,1,5,0,56058.75,4
2008,1,1,8,3,22838.75,6
2008,1,1,9,1,22838.75,3
2008,1,1,2,6,68516.25,7
2008,1,1,2,2,NA,4
2008,1,1,4,5,22838.75,6
2008,1,1,4,5,31143.75,4
2008,1,1,3,5,83050,6
2008,2,1,5,1,26991.25,4
2008,1,1,6,6,9343.125,5
2008,1,1,5,5,56058.75,5
2008,2,1,7,2,19724.375,3
2008,3,1,5,2,NA,7
2008,1,1,5,3,68516.25,4
2008,1,1,7,5,83050,6
2008,1,1,9,3,45677.5,2
2010,3,15,2,1,66239.25,3
2010,1,1,2,1,13047.125,2
2010,2,11,2,0,17061.625,NA
2010,1,3,2,6,7226.1,2
2010,2,1,2,3,NA,3
2010,2,1,2,0,9032.625,3
2010,2,1,2,2,66239.25,5
2010,2,1,2,1,17061.625,4
2010,2,1,2,0,NA,2
2010,2,47,2,NA,NA,1
2010,2,1,2,0,44159.5,2
2010,3,1,2,3,36130.5,4
2010,2,1,2,0,80290,1
2010,3,3,2,0,19068.875,5
2010,1,1,2,4,13047.125,6
2010,1,2,2,2,3613.05,3
2010,1,1,2,1,11039.875,6
2010,1,1,2,1,NA,4
2010,3,21,2,2,54195.75,3
2010,1,1,2,2,66239.25,3
2010,1,1,2,3,44159.5,5
2010,1,1,2,2,80290,3
2010,2,1,2,1,NA,NA
2010,2,1,2,0,2810.15,5
2010,1,1,2,1,152908.186123,2
2010,1,2,2,3,152908.186123,5
2010,3,1,2,6,NA,5
2010,3,1,2,1,4415.95,3
2010,1,1,2,1,54195.75,4
2010,1,1,2,0,152908.186123,3
2010,1,1,2,0,NA,2
2010,1,1,2,2,152908.186123,2
2010,1,1,2,0,NA,4
2010,1,1,2,2,NA,4
2010,1,3,2,3,112406,5
2010,1,1,2,3,NA,4
2010,1,1,2,0,44159.5,2
2010,1,1,2,3,112406,5
2010,1,1,2,0,54195.75,2
2010,1,1,2,0,152908.186123,2
2010,1,1,2,1,15054.375,2
2010,3,1,2,0,54195.75,2
2010,1,1,2,4,NA,5
2010,3,2,2,2,66239.25,2
2010,1,1,2,3,NA,NA
2010,3,5,2,3,17061.625,4
2010,1,3,2,1,66239.25,2
2010,2,1,2,0,22079.75,5
2010,1,1,1,4,54195.75,4
2010,3,21,1,0,NA,2
2010,2,1,1,2,44159.5,4
2010,1,1,1,4,96348,6
2010,1,1,1,5,152908.186123,5
2010,1,1,1,2,54195.75,1
2010,1,1,1,4,96348,4
2010,1,1,2,4,11039.875,5
2010,2,1,2,5,80290,3
2010,2,1,2,3,152908.186123,4
2010,2,1,2,4,17061.625,6
2010,1,1,2,0,26094.25,5
2010,1,1,2,2,54195.75,4
2010,2,15,2,4,2810.15,4
2010,1,1,2,3,NA,NA
2010,3,21,2,NA,NA,4
2010,1,1,2,7,NA,4
2010,1,1,2,6,80290,6
2010,1,1,2,3,44159.5,5
2010,1,1,2,1,401.45,4
2010,1,1,2,3,13047.125,4
2010,1,1,2,1,54195.75,2
2010,1,1,2,6,112406,6
2010,1,1,2,2,152908.186123,2
2010,3,1,2,3,NA,NA
2010,1,1,2,3,36130.5,4
2010,1,1,2,0,36130.5,5
2010,1,1,2,5,36130.5,6
2010,1,1,2,3,112406,2
2010,1,1,2,6,112406,6
2010,1,1,2,3,54195.75,4
2010,1,1,2,2,96348,6
2010,1,1,2,0,152908.186123,3
2010,1,1,2,5,66239.25,4
2010,1,1,2,2,54195.75,4
2010,1,1,2,6,NA,4
2010,2,1,2,2,9032.625,4
2010,1,1,2,2,96348,3
2010,1,1,2,1,80290,3
2010,1,21,2,3,13047.125,4
2010,1,1,2,5,54195.75,4
2010,1,1,2,4,30108.75,5
2010,1,5,2,2,30108.75,4
2010,2,1,2,1,NA,4
2010,2,1,2,0,NA,NA
2010,1,5,2,0,401.45,NA
2010,2,1,2,0,112406,4
2010,3,5,2,2,1605.8,2
2010,3,1,2,3,66239.25,4
2010,1,1,2,1,NA,2
2010,1,1,2,3,NA,NA
2010,1,1,2,6,66239.25,4
2010,3,1,2,0,54195.75,5
2010,3,2,2,4,1605.8,4
2010,1,1,2,3,44159.5,5
2010,1,1,2,0,54195.75,3
2010,1,1,2,5,152908.186123,4
2010,1,1,2,5,54195.75,4
2010,1,1,2,2,112406,1
2010,1,1,2,0,NA,4
2010,1,1,2,5,152908.186123,4
2010,1,1,2,3,152908.186123,2
2010,2,1,2,5,66239.25,4
2010,1,1,2,2,80290,3
2010,1,1,2,2,152908.186123,2
2010,1,1,2,5,NA,6
2010,1,1,2,5,80290,5
2010,1,1,2,5,80290,6
2010,1,30,2,5,54195.75,6
2010,1,1,2,2,NA,1
2010,3,1,2,5,NA,6
2010,3,2,9,5,13047.125,4
2010,3,2,9,1,19068.875,3
2010,1,1,9,6,54195.75,7
2010,3,3,9,2,44159.5,2
2010,3,2,9,2,17061.625,5
2010,1,1,9,1,80290,3
2010,1,1,9,3,NA,5
2010,1,1,9,5,54195.75,2
2010,1,1,9,2,NA,3
2010,1,1,9,0,80290,4
2010,3,2,9,2,22079.75,6
2010,1,1,9,2,NA,3
2010,1,2,9,2,30108.75,4
2010,3,6,9,2,30108.75,6
2010,1,1,9,3,152908.186123,4
2010,1,2,9,1,44159.5,5
2010,1,1,9,1,17061.625,4
2010,1,1,9,7,66239.25,6
2010,1,1,9,0,80290,1
2010,1,2,9,5,152908.186123,6
2010,3,1,9,5,66239.25,5
2010,1,1,9,5,96348,6
2010,1,1,9,2,66239.25,4
2010,1,1,9,3,152908.186123,1
2010,1,1,9,5,152908.186123,5
2010,3,1,9,4,152908.186123,5
2010,1,1,9,1,96348,1
2010,3,2,9,3,13047.125,4
2010,1,2,9,2,NA,3
2010,1,5,9,2,9032.625,7
2010,1,1,9,3,26094.25,4
2010,3,1,9,2,152908.186123,3
2010,3,1,9,5,NA,5
2010,3,2,9,3,66239.25,2
2010,3,2,9,1,26094.25,4
2010,1,2,9,1,36130.5,2
2010,1,2,9,4,44159.5,5
2010,1,2,9,0,NA,6
2010,2,3,9,1,19068.875,NA
2010,3,2,9,2,11039.875,3
2010,2,1,9,0,44159.5,6
2010,3,6,9,5,11039.875,5
2010,2,1,9,0,36130.5,4
2010,1,1,9,0,80290,2
2010,1,1,9,6,66239.25,6
2010,1,5,9,1,19068.875,2
2010,1,1,9,7,13047.125,3
2010,1,1,9,2,6021.75,4
2010,1,1,9,7,36130.5,5
2010,1,1,9,2,5218.85,3
2010,1,1,9,1,66239.25,3
2010,1,1,9,2,152908.186123,3
2010,1,1,9,3,44159.5,4
2010,1,1,9,2,44159.5,3
2010,1,1,9,5,NA,6
2010,1,1,9,5,44159.5,4
2010,1,1,9,2,26094.25,4
2010,1,1,9,1,NA,2
2010,1,1,9,6,96348,3
2010,1,1,9,1,80290,2
2010,3,25,9,1,13047.125,4
2010,1,1,9,0,54195.75,2
2010,1,1,9,6,112406,6
2010,1,1,9,2,66239.25,2
2010,2,1,9,5,19068.875,1
2010,3,2,9,5,11039.875,4
2010,1,1,9,0,11039.875,2
2010,1,1,9,5,66239.25,4
2010,1,1,9,2,22079.75,1
2010,1,1,9,0,80290,3
2010,3,1,9,0,80290,4
2010,1,1,9,2,80290,2
2010,1,1,9,3,7226.1,1
2010,1,1,9,7,80290,4
2010,3,1,9,4,80290,5
2010,3,1,9,3,152908.186123,6
2010,1,21,9,1,96348,3
2010,1,1,9,6,152908.186123,6
2010,1,1,9,3,96348,4
2010,3,3,3,0,44159.5,4
2010,2,1,3,3,NA,NA
2010,2,1,3,0,80290,2
2010,2,1,3,0,NA,4
2010,2,1,3,0,NA,3
2010,2,1,3,0,26094.25,NA
2010,2,1,3,0,36130.5,4
2010,2,1,3,0,66239.25,4
2010,2,1,3,2,401.45,6
2010,1,1,3,1,13047.125,4
2010,1,1,3,1,112406,2
2010,1,1,3,2,26094.25,3
2010,3,2,3,2,3613.05,4
2010,1,2,3,3,401.45,4
2010,3,2,3,3,11039.875,5
2010,1,2,3,3,6021.75,7
2010,2,1,3,0,NA,2
2010,2,1,3,0,9032.625,3
2010,3,1,3,6,26094.25,6
2010,1,1,3,0,36130.5,2
2010,1,1,3,7,44159.5,6
2010,3,1,3,2,152908.186123,4
2010,1,1,3,0,152908.186123,2
2010,2,1,3,0,17061.625,2
2010,1,1,3,2,152908.186123,2
2010,1,1,3,2,66239.25,4
2010,1,1,3,5,80290,NA
2010,1,1,3,1,96348,3
2010,1,1,3,0,NA,2
2010,1,1,3,2,44159.5,2
2010,1,1,3,2,26094.25,5
2010,3,1,3,2,54195.75,4
2010,1,1,3,7,152908.186123,4
2010,1,1,3,2,66239.25,4
2010,1,1,3,5,36130.5,7
2010,1,3,3,1,80290,4
2010,1,1,3,0,66239.25,1
2010,1,1,3,1,112406,4
2010,1,1,3,6,96348,6
2010,1,1,3,2,54195.75,3
2010,1,1,3,6,66239.25,4
2010,1,1,3,1,96348,4
2010,1,1,3,2,80290,4
2010,1,1,3,5,66239.25,4
2010,1,2,3,0,80290,4
2010,2,NA,3,1,44159.5,4
2010,3,2,3,0,22079.75,4
2010,1,1,3,5,36130.5,4
2010,1,1,3,0,36130.5,4
2010,1,1,3,3,66239.25,5
2010,1,1,3,0,11039.875,5
2010,1,1,3,3,11039.875,4
2010,1,1,3,2,22079.75,2
2010,1,1,3,6,54195.75,6
2010,1,1,3,3,54195.75,4
2010,1,1,9,1,66239.25,4
2010,1,1,9,2,96348,2
2010,1,1,9,4,NA,5
2010,1,1,9,1,152908.186123,2
2010,2,3,9,2,36130.5,3
2010,1,1,9,2,80290,4
2010,1,1,9,4,NA,2
2010,1,1,9,0,6021.75,2
2010,1,1,9,2,44159.5,4
2010,3,1,9,3,NA,4
2010,1,1,9,5,NA,6
2010,1,1,9,5,112406,3
2010,1,1,9,2,152908.186123,2
2010,1,1,9,6,152908.186123,6
2010,1,1,9,0,152908.186123,2
2010,1,1,9,0,152908.186123,2
2010,1,1,9,2,22079.75,4
2010,1,1,9,2,44159.5,3
2010,1,1,9,6,44159.5,6
2010,1,1,9,6,112406,5
2010,1,1,9,2,152908.186123,3
2010,3,5,9,3,19068.875,2
2010,1,2,9,1,11039.875,4
2010,1,2,9,2,36130.5,2
2010,3,1,9,2,152908.186123,2
2010,1,1,9,0,26094.25,3
2010,2,1,9,3,80290,4
2010,2,1,9,3,44159.5,4
2010,2,1,9,2,152908.186123,2
2010,2,1,9,0,152908.186123,5
2010,1,1,9,3,9032.625,4
2010,2,1,9,5,54195.75,4
2010,1,1,9,6,96348,5
2010,3,1,9,2,26094.25,3
2010,3,50,9,7,2810.15,4
2010,1,1,9,4,1605.8,5
2010,1,1,9,3,30108.75,2
2010,1,1,9,4,401.45,5
2010,1,1,9,0,54195.75,2
2010,1,1,9,1,112406,3
2010,1,1,9,0,96348,1
2010,3,1,9,5,401.45,3
2010,1,2,9,0,6021.75,4
2010,3,2,9,5,36130.5,4
2010,2,1,9,0,13047.125,7
2010,1,1,9,5,44159.5,5
2010,2,1,9,3,22079.75,4
2010,3,2,9,5,44159.5,4
2010,1,1,9,4,152908.186123,6
2010,1,1,9,5,80290,5
2010,1,2,9,2,26094.25,4
2010,3,1,9,3,15054.375,NA
2010,1,1,9,1,54195.75,4
2010,1,1,9,1,152908.186123,4
2010,2,1,9,0,66239.25,4
2010,1,1,9,1,NA,4
2010,1,1,9,4,66239.25,6
2010,1,1,9,2,152908.186123,5
2010,3,1,9,2,11039.875,1
2010,1,1,9,0,96348,3
2010,3,1,9,1,36130.5,2
2010,1,1,9,5,80290,4
2010,1,1,9,0,36130.5,4
2010,1,1,2,4,22079.75,6
2010,3,1,2,6,9032.625,4
2010,1,1,2,2,NA,4
2010,1,1,2,0,54195.75,2
2010,1,1,2,4,36130.5,4
2010,2,1,2,0,22079.75,2
2010,2,1,2,0,NA,2
2010,2,1,2,0,NA,5
2010,2,1,2,1,30108.75,3
2010,2,1,2,0,22079.75,6
2010,1,1,2,1,44159.5,3
2010,2,1,2,1,30108.75,6
2010,1,1,5,3,66239.25,4
2010,1,1,5,3,15054.375,4
2010,1,1,2,0,26094.25,2
2010,2,1,2,4,7226.1,5
2010,3,3,2,4,54195.75,4
2010,2,3,2,2,36130.5,3
2010,1,1,2,6,13047.125,2
2010,1,1,2,1,19068.875,4
2010,2,1,2,1,54195.75,2
2010,2,1,2,0,44159.5,2
2010,3,15,2,3,152908.186123,6
2010,1,1,2,5,6021.75,3
2010,1,1,2,6,44159.5,7
2010,2,1,2,0,30108.75,6
2010,2,1,2,1,5218.85,2
2010,2,1,2,0,36130.5,1
2010,3,3,2,0,13047.125,1
2010,2,1,2,0,54195.75,4
2010,1,1,2,2,54195.75,4
2010,3,1,2,5,44159.5,7
2010,3,1,2,NA,4415.95,6
2010,1,1,2,0,54195.75,2
2010,1,1,2,5,17061.625,5
2010,1,1,2,5,NA,6
2010,1,1,2,5,22079.75,4
2010,1,1,2,0,80290,2
2010,1,1,2,6,66239.25,6
2010,1,1,2,1,44159.5,4
2010,1,1,2,3,9032.625,5
2010,1,1,2,4,36130.5,5
2010,2,1,2,3,30108.75,6
2010,2,3,2,1,80290,3
2010,1,1,2,4,44159.5,5
2010,1,1,2,3,NA,4
2010,1,1,5,3,NA,4
2010,1,1,5,1,96348,3
2010,1,1,5,4,5218.85,4
2010,1,1,5,1,11039.875,2
2010,2,1,5,0,17061.625,5
2010,1,1,5,0,54195.75,3
2010,1,1,5,0,9032.625,2
2010,2,1,5,1,54195.75,2
2010,3,10,5,2,17061.625,5
2010,2,1,5,0,7226.1,NA
2010,3,1,5,7,NA,1
2010,2,1,5,4,17061.625,6
2010,1,4,5,3,13047.125,4
2010,2,1,5,2,6021.75,2
2010,1,4,5,6,26094.25,6
2010,1,11,5,1,36130.5,4
2010,1,4,5,1,17061.625,4
2010,1,22,5,0,NA,2
2010,3,22,5,3,17061.625,6
2010,1,1,5,0,30108.75,3
2010,1,4,5,1,54195.75,3
2010,1,4,5,0,36130.5,5
2010,1,4,5,3,66239.25,4
2010,1,47,3,1,44159.5,4
2010,1,1,3,5,66239.25,5
2010,1,1,3,3,44159.5,4
2010,1,1,3,1,15054.375,3
2010,1,1,3,1,13047.125,4
2010,2,1,3,3,54195.75,4
2010,2,1,3,0,30108.75,2
2010,2,1,3,1,22079.75,5
2010,2,1,3,5,54195.75,7
2010,1,1,3,0,4415.95,NA
2010,1,1,3,6,152908.186123,5
2010,1,1,3,2,36130.5,3
2010,1,1,3,4,54195.75,7
2010,2,1,3,1,11039.875,6
2010,1,1,3,5,80290,4
2010,2,1,3,0,401.45,1
2010,2,1,3,0,26094.25,1
2010,3,3,3,1,5218.85,4
2010,2,1,3,0,9032.625,4
2010,2,1,3,2,NA,4
2010,1,1,3,1,2810.15,4
2010,1,1,3,3,4415.95,3
2010,1,1,3,0,9032.625,3
2010,1,1,3,3,4415.95,2
2010,1,1,3,3,13047.125,7
2010,2,1,3,3,80290,4
2010,2,1,3,2,NA,6
2010,2,1,3,0,54195.75,5
2010,1,1,7,4,NA,5
2010,1,3,7,2,26094.25,4
2010,1,1,7,1,26094.25,3
2010,1,2,7,4,9032.625,3
2010,1,1,7,1,26094.25,4
2010,1,1,7,3,54195.75,4
2010,3,2,7,3,7226.1,2
2010,1,1,7,0,9032.625,1
2010,1,1,7,3,26094.25,5
2010,1,1,7,0,36130.5,2
2010,2,1,7,0,9032.625,7
2010,1,1,7,1,66239.25,3
2010,1,1,7,5,66239.25,7
2010,1,1,7,5,22079.75,7
2010,1,1,7,6,15054.375,7
2010,1,30,7,5,19068.875,6
2010,2,1,7,0,19068.875,6
2010,1,1,7,0,96348,3
2010,1,1,7,4,80290,6
2010,2,1,7,6,36130.5,5
2010,1,2,7,2,26094.25,6
2010,1,1,7,5,9032.625,2
2010,1,1,7,1,7226.1,4
2010,2,1,7,3,44159.5,4
2010,1,1,7,7,26094.25,4
2010,2,1,7,0,17061.625,4
2010,1,1,7,2,17061.625,3
2010,3,2,7,4,44159.5,4
2010,2,1,5,1,54195.75,2
2010,2,1,5,0,19068.875,6
2010,2,1,5,1,44159.5,4
2010,1,1,5,0,80290,2
2010,3,1,5,0,66239.25,1
2010,1,1,5,4,80290,5
2010,1,1,5,2,80290,2
2010,1,1,5,1,96348,2
2010,2,1,5,0,NA,1
2010,2,1,5,2,NA,4
2010,1,5,5,3,NA,3
2010,2,1,5,0,30108.75,2
2010,1,6,5,2,36130.5,4
2010,2,1,5,0,80290,1
2010,1,1,5,0,NA,2
2010,1,5,5,1,19068.875,5
2010,3,1,5,1,152908.186123,2
2010,1,1,5,4,22079.75,4
2010,1,1,5,1,152908.186123,4
2010,1,1,5,6,66239.25,6
2010,2,1,5,7,26094.25,4
2010,1,1,5,4,112406,4
2010,3,1,5,2,112406,3
2010,3,1,5,1,152908.186123,2
2010,1,1,5,5,112406,5
2010,1,1,5,2,80290,5
2010,1,1,5,0,66239.25,5
2010,1,1,7,2,54195.75,4
2010,1,1,7,2,96348,5
2010,1,1,7,1,54195.75,1
2010,1,1,7,6,152908.186123,6
2010,3,47,7,4,NA,2
2010,2,1,7,0,44159.5,4
2010,3,1,7,1,54195.75,4
2010,1,1,7,5,36130.5,3
2010,3,2,7,3,17061.625,4
2010,3,2,7,3,26094.25,4
2010,3,1,7,2,96348,3
2010,1,1,7,3,44159.5,4
2010,2,1,7,0,152908.186123,4
2010,1,21,7,3,NA,2
2010,3,2,7,1,15054.375,4
2010,1,1,7,5,30108.75,5
2010,1,4,7,2,54195.75,2
2010,1,1,7,4,96348,4
2010,1,2,7,0,36130.5,4
2010,1,2,7,3,17061.625,2
2010,3,2,7,3,NA,4
2010,1,1,7,1,152908.186123,6
2010,2,1,7,1,7226.1,4
2010,2,1,7,0,2810.15,1
2010,2,1,7,2,NA,4
2010,2,1,7,1,13047.125,2
2010,3,5,7,3,44159.5,4
2010,1,1,7,0,17061.625,5
2010,1,2,7,2,80290,6
2010,1,1,7,6,54195.75,6
2010,1,1,7,6,152908.186123,6
2010,1,1,1,5,152908.186123,5
2010,3,15,1,0,NA,3
2010,1,1,1,0,152908.186123,2
2010,2,1,1,0,80290,4
2010,1,1,1,0,152908.186123,2
2010,3,30,1,0,54195.75,2
2010,1,1,1,5,44159.5,2
2010,3,1,1,7,26094.25,4
2010,3,3,1,3,11039.875,1
2010,1,1,1,3,9032.625,4
2010,1,1,1,2,112406,5
2010,1,1,1,6,66239.25,7
2010,1,1,1,3,112406,4
2010,1,1,1,3,152908.186123,3
2010,1,1,1,3,19068.875,3
2010,1,1,1,2,152908.186123,4
2010,1,1,1,3,NA,4
2010,1,1,1,3,54195.75,5
2010,1,1,1,0,152908.186123,4
2010,1,1,1,1,36130.5,3
2010,3,1,1,0,36130.5,2
2010,1,1,1,4,36130.5,5
2010,1,1,1,2,66239.25,3
2010,1,1,1,5,66239.25,6
2010,1,1,1,2,36130.5,4
2010,1,1,1,3,19068.875,6
2010,1,1,1,6,112406,7
2010,1,1,1,1,22079.75,4
2010,1,1,1,6,54195.75,6
2010,1,1,1,4,96348,6
2010,1,1,1,4,152908.186123,4
2010,2,1,5,2,22079.75,7
2010,2,1,5,0,4415.95,NA
2010,2,1,5,2,80290,3
2010,2,1,5,0,19068.875,4
2010,2,1,5,1,9032.625,2
2010,1,1,5,6,22079.75,4
2010,1,1,5,6,80290,6
2010,1,1,5,6,152908.186123,6
2010,1,1,5,5,44159.5,6
2010,2,1,5,1,13047.125,4
2010,2,1,5,1,17061.625,2
2010,1,1,5,5,152908.186123,6
2010,1,1,5,4,44159.5,7
2010,1,1,5,3,13047.125,4
2010,2,1,5,3,152908.186123,4
2010,2,1,5,0,44159.5,2
2010,1,1,5,4,NA,6
2010,1,1,5,6,96348,6
2010,1,1,5,5,NA,5
2010,3,2,5,3,NA,NA
2010,1,1,5,6,152908.186123,6
2010,1,2,5,0,NA,4
2010,2,1,5,0,30108.75,2
2010,3,3,5,1,66239.25,4
2010,1,1,5,7,NA,7
2010,1,1,5,4,NA,5
2010,1,1,5,2,54195.75,3
2010,1,2,5,1,22079.75,5
2010,2,1,5,0,17061.625,1
2010,1,1,5,4,36130.5,4
2010,3,2,8,0,17061.625,6
2010,1,2,8,3,NA,4
2010,1,2,8,1,17061.625,3
2010,3,2,8,5,7226.1,4
2010,1,2,8,3,13047.125,5
2010,2,1,8,0,36130.5,4
2010,3,2,8,1,44159.5,4
2010,1,2,8,3,9032.625,6
2010,1,1,8,6,NA,6
2010,1,1,8,6,NA,7
2010,1,1,8,6,22079.75,7
2010,1,1,8,4,NA,7
